serial_nr,stationid,lon,lat,site,stationname
3329,1054114,-71.1706556,44.38131944,USGS,"Peabody River at Gorham, New Hampshire"
3330,7366497,-92.0717222,32.52941667,USGS,"Bayou DeSiard at NE Drive at Monroe, La"
3331,8163720,-96.9727694,29.26886389,USGS,"Clarks Ck at US 77 nr Sweet Home, TX"
3332,2266300,-81.579796,28.33278738,USGS,"REEDY CREEK NEAR VINELAND, FL"
3333,7367005,-92.1197222,32.50027778,USGS,"Ouachita River at West Monroe, LA"
3334,8010050,-92.5427778,30.3329722,USGS,"Bayou Des Cannes west of Iota, LA"
3335,2336340,-84.34525,33.89775,USGS,"NANCY CREEK AT JOHNSON FERRY RD, AT CHAMBLEE, GA"
3336,2146507,-80.8577778,35.14805556,USGS,"LITTLE SUGAR C AT ARCHDALE DR AT CHARLOTTE, NC"
3337,1388500,-74.2819444,40.9697222,USGS,Pompton River at Pompton Plains NJ
3338,1069500,-70.6583333,43.4183333,USGS,"Mousam River near West Kennebunk, Maine"
3339,2423630,-86.9497141,33.3262234,USGS,SHADES CREEK NEAR GREENWOOD AL
3340,2393377,-84.6431111,34.01730556,USGS,"BUTLER CREEK AT MACK DOBBS ROAD, NR KENNESAW, GA"
3341,1098500,-71.3838083,42.31514167,USGS,"COCHITUATE BK BL LAKE COCHITUATE AT FRAMINGHAM, MA"
3342,1105554,-71.14588509999999,42.2092655,USGS,"NEPONSET RIVER AT GREENLODGE ST NEAR CANTON, MA"
3343,21569983,-82.0797222,34.95944444,USGS,"NORTH TYGER RIVER AT WELLFORD, SC"
3344,8176900,-97.2263791,28.86165308,USGS,"Coleto Ck at Arnold Rd Crsg nr Schroeder, TX"
3345,1408900,-74.1905556,39.87916667,USGS,Cedar Creek at Western Blvd near Lanoka Harbor NJ
3346,1046000,-69.8805556,45.0644444,USGS,"Austin Stream at Bingham, Maine"
3347,2201230,-82.235,32.81469444,USGS,"OGEECHEE RIVER AT MIDVILLE, GA"
3348,2485735,-90.1292532,32.33153417,USGS,"PEARL RIVER AT HWY 25 AT JACKSON, MS"
3349,1543693,-77.9802778,41.54138889,USGS,"East Fork Sinnemahoning at Wharton Township, PA"
3350,1436000,-74.6355556,41.82,USGS,NEVERSINK RIVER AT NEVERSINK NY
3351,4250200,-76.0376944,43.53119444,USGS,SALMON RIVER AT PINEVILLE NY
3352,1055500,-70.22972220000001,44.26944444,USGS,"Nezinscot River at Turner Center, Maine"
3353,8200000,-99.2476889,29.57003056,USGS,"Hondo Ck nr Tarpley, TX"
3354,2090504,-77.90887268,35.66849178,USGS,"CONTENTNEA CREEK NR BLACK CREEK, NC"
3355,7295000,-91.2955556,31.22694444,USGS,"BUFFALO RIVER NR WOODVILLE, MS"
3356,1436655,-74.62302778,41.66780556,USGS,SHELDRAKE STREAM AT THOMPSONVILLE NY
3357,8047050,-97.4472422,32.6951316,USGS,"Marys Ck at Benbrook, TX"
3358,8068720,-95.8082835,29.950223699999995,USGS,"Cypress Ck at Katy-Hockley Rd nr Hockley, TX"
3359,4275000,-73.68097220000001,44.43738889,USGS,EAST BRANCH AUSABLE RIVER AT AU SABLE FORKS NY
3360,1503000,-75.80227778,42.03555556,USGS,SUSQUEHANNA RIVER AT CONKLIN NY
3361,1017290,-67.945,46.88861110000001,USGS,"Little Madawaska River at Caribou, Maine"
3362,1564895,-77.5824931,40.59451734,USGS,"Juniata River at Lewistown, PA"
3363,7227500,-101.879628,35.4703261,USGS,"Canadian Rv nr Amarillo, TX"
3364,1208950,-73.3059495,41.15287436,USGS,"SASCO BROOK NEAR SOUTHPORT, CT"
3365,2313098,-82.42661109999997,29.07130556,USGS,"RAINBOW RIVER NEAR DUNNELLON, FL"
3366,2336152,-84.2479722,33.81044444,USGS,"SOUTH FORK PEACHTREE AT CASA DR, NR CLARKSTON, GA"
3367,7386190,-91.9317778,30.39669444,USGS,"Bayou Fusilier Abv Weir at Arnaudville, La"
3368,8174545,-97.2314944,29.6926472,USGS,"Peach Ck at I-10 nr Waelder, TX"
3369,1408000,-74.15472220000002,40.16138889,USGS,Manasquan River at Squankum NJ
3370,1644372,-77.24936109999999,39.2227222,USGS,"LITTLE SENECA CREEK TRIBUTARY AT BRINK, MD"
3371,1434000,-74.69713889,42.3705833,USGS,DELAWARE RIVER AT PORT JERVIS NY
3372,208758850,-78.6922222,35.69361110000001,USGS,"SWIFT CREEK NEAR MCCULLARS CROSSROADS, NC"
3373,1440485,-75.32212759,41.09397946,USGS,"Swiftwater Creek at Swiftwater, PA"
3374,1081500,-71.6528543,43.42285456,USGS,"MERRIMACK RIVER AT FRANKLIN JUNCTION, NH"
3375,1480500,-75.82744670000002,39.98566144,USGS,"West Branch Brandywine Creek at Coatesville, PA"
3376,4230650,-77.6808333,43.09294444,USGS,GENESEE R AT BALLANTYNE BRIDGE NEAR MORTIMER NY
3377,1646000,-77.24581439,38.97594346,USGS,"DIFFICULT RUN NEAR GREAT FALLS, VA"
3378,8103940,-97.7785278,30.97252778,USGS,"Lampasas Rv at Ding Dong, TX"
3379,3106000,-80.2422837,40.8170092,USGS,"Connoquenessing Creek near Zelienople, PA"
3380,2294781,-81.8017485,27.82447253,USGS,PEACE RIVER NEAR HOMELAND FL
3381,2224500,-82.6310278,32.19091667,USGS,"OCONEE RIVER NEAR MOUNT VERNON, GA"
3382,8172000,-97.6508314,29.66634037,USGS,"San Marcos Rv at Luling, TX"
3383,2153551,-81.492591,35.0312419,USGS,"BROAD RIVER BELOW NINETYNINE ISLAND RESERVOIR, SC"
3384,1018009,-67.84027778,46.11527778,USGS,"Pearce Brook at Route 1 at Houlton, Maine"
3385,1656903,-77.4319047,38.8823899,USGS,"FLATLICK BRANCH ABOVE FROG BRANCH AT CHANTILLY, VA"
3386,2310356,-82.67326109999998,28.33092778,USGS,BEAR CREEK AT SR 52 NR BAYONET POINT FL
3387,1470755,-75.8749251,40.52537159,USGS,"Maiden Creek near Virginville, PA"
3388,211139110,-81.2233333,36.1361111,USGS,"YADKIN RIVER BL W KERR SCOTT DAM NEAR BUCK, NC"
3389,1354500,-73.93075,42.83052778,USGS,MOHAWK RIVER AT FREEMAN'S BRIDGE AT SCHENECTADY NY
3390,1085000,-71.85730149,43.1520237,USGS,"CONTOOCOOK RIVER NEAR HENNIKER, NH"
3391,1586210,-76.9029444,39.48944444,USGS,"BEAVER RUN NEAR FINKSBURG, MD"
3392,1632900,-78.64279350000002,38.69345016,USGS,"SMITH CREEK NEAR NEW MARKET, VA"
3393,1362370,-74.31088889,42.10202778,USGS,STONY CLOVE CREEK BLW OX CLOVE AT CHICHESTER NY
3394,2201000,-82.6098056,32.97566667,USGS,"WILLIAMSON SWAMP CREEK AT DAVISBORO, GA"
3395,8168797,-98.1548333,29.688,USGS,"Dry Comal Ck at Loop 337 nr New Braunfels, TX"
3396,2358754,-85.14201109999998,30.132261100000004,USGS,"APALACHICOLA R.AB CHIPOLA CUTOFF NR WEWAHITCHKA,FL"
3397,4235000,-77.23277778,42.9182222,USGS,CANANDAIGUA OUTLET AT CHAPIN NY
3398,1429301,-75.28205278,41.65308889,USGS,"Dyberry Creek at Tanners Falls near Dyberry, PA"
3399,2036500,-77.81971800000002,37.59792515,USGS,"FINE CREEK AT FINE CREEK MILLS, VA"
3400,1139800,-72.33565327,44.0928419,USGS,"EAST ORANGE BRANCH AT EAST ORANGE, VT"
3401,2087183,-78.5808333,35.94,USGS,"NEUSE RIVER NEAR FALLS, NC"
3402,8068400,-95.4838288,30.192159000000004,USGS,"Panther Br at Gosling Rd, The Woodlands, TX"
3403,1392500,-74.1716667,40.78805556,USGS,Second River at Belleville NJ
3404,2185010,-82.8278333,34.99613889,USGS,"EASTATOEE CRK ON CLEO CHAPMAN HWY NEAR SUNSET, SC"
3405,1127000,-71.9840944,41.59749167,USGS,"QUINEBAUG RIVER AT JEWETT CITY, CT"
3406,3036150,-79.47638889,40.89444444,USGS,"Allegheny River at Lock & Dam 8 nr Templeton, PA"
3407,2186702,-82.8005556,34.645,USGS,"EIGHTEENMILE CREEK BELOW PENDLETON, SC"
3408,1446995,-75.2033333,40.69444444,USGS,Delaware River at US Route 22 at Phillipsburg NJ
3409,2081747,-78.29611109999998,36.09305556,USGS,"TAR R AT US 401 AT LOUISBURG, NC"
3410,1562000,-78.2652901,40.21591249,USGS,"Raystown Branch Juniata River at Saxton, PA"
3411,2312722,-82.22092409999998,28.85192929,USGS,"WITHLACOOCHEE RIVER NR RUTLAND, FL"
3412,1436690,-74.61688889,41.63805556,USGS,NEVERSINK RIVER AT BRIDGEVILLE NY
3413,1572190,-76.53079699999998,40.4792558,USGS,"Swatara Creek near Inwood, PA"
3414,323045090484300,-90.8119444,32.5125,USGS,"BIG SUNFLOWER DIVERSION CANAL NR REDWOOD, MS"
3415,8159200,-97.3194368,30.10466154,USGS,"Colorado Rv at Bastrop, TX"
3416,8164504,-96.4171913,29.07081227,USGS,"E Mustang Ck nr Louise, TX"
3417,2146300,-80.9044444,35.19777778,USGS,"IRWIN CREEK NEAR CHARLOTTE, NC"
3418,2096500,-79.3661111,36.0872222,USGS,"HAW RIVER AT HAW RIVER, NC"
3419,8065800,-95.7777778,30.8847222,USGS,"Bedias Ck nr Madisonville, TX"
3420,2344655,-84.5783333,33.42166667,USGS,"FLAT CR DS OF LAKE KEDRON, NR PEACHTREE CITY, GA"
3421,8063590,-96.8505556,32.3822222,USGS,"Waxahachie Ck at Waxahachie, TX"
3422,50025155,-66.5628032,18.2108288,USGS,"RIO SALIENTE AT COABEY NR JAYUYA, PR"
3423,2469761,-88.1291763,31.75849066,USGS,"TOMBIGBEE R AT COFFEEVILLE L&D NR COFFEEVILLE, AL."
3424,8066500,-94.8507622,30.4252067,USGS,"Trinity Rv at Romayor, TX"
3425,1362200,-74.38027778,42.11694444,USGS,ESOPUS CREEK AT ALLABEN NY
3426,1445000,-74.77638889,40.9808333,USGS,Pequest River at Huntsville NJ
3427,2258800,-81.0699806,27.15438056,USGS,"INDIAN PRAIRIE CANAL AB PUMP STA NR OKEECHOBEE, FL"
3428,3022540,-80.04811219,41.6906115,USGS,"Woodcock Creek at Blooming Valley, PA"
3429,2320000,-83.17152469999998,30.09994513,USGS,"SUWANNEE RIVER AT LURAVILLE, FLA."
3430,1104430,-71.27339029999997,42.39815120000001,USGS,"HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA"
3431,1660920,-76.92708329999998,38.4905833,USGS,"ZEKIAH SWAMP RUN NEAR NEWTOWN, MD"
3432,2467500,-88.1933589,32.57374714,USGS,SUCARNOOCHEE RIVER AT LIVINGSTON AL
3433,2234435,-81.18117379,28.78415969,USGS,"LAKE JESUP OUTLET NEAR SANFORD, FL"
3434,1115265,-71.6986785,41.7906548,USGS,"HEMLOCK BROOK AT KING ROAD NR FOSTER, RI"
3435,2223190,-83.1930556,32.84994444,USGS,"COMMISSIONER CREEK AT US 441, AT MCINTYRE, GA"
3436,1575500,-76.7552459,39.94620975,USGS,"Codorus Creek near York, PA"
3437,8111080,-95.9962778,30.35330556,USGS,"Grassy Ck at SH 105 nr Navasota, TX"
3438,8169792,-97.8809444,29.53616667,USGS,"Guadalupe Rv at FM 1117 nr Seguin, TX"
3439,2236900,-81.8222998,28.59277586,USGS,"PALATLAKAHA R AT CHERRY LK OUT NEAR GROVELAND, FL"
3440,2430085,-88.28361109999999,34.46666667,USGS,"RED BUD CREEK NR MOORES MILL, MS"
3441,2481521,-89.20638890000002,30.393361100000003,USGS,"WOLF RIVER AT BELLE FERRY ROAD NEAR LONG BEACH, MS"
3442,1480300,-75.86077440000003,40.07287916,USGS,"West Branch Brandywine Creek near Honey Brook, PA"
3443,2354475,-84.4494444,31.46555556,USGS,"SPRING CREEK NEAR LEARY, GA"
3444,209741387,-78.89352779999999,35.91538889,USGS,"NORTHEAST CREEK TRIB AT SR1182 NR LOWES GROVE, NC"
3445,1123000,-72.05229807,41.6717651,USGS,"LITTLE RIVER NEAR HANOVER, CT"
3446,1465850,-74.7630556,39.94,USGS,South Branch Rancocas Creek at Vincentown NJ
3447,1334000,-73.25649809999999,42.91285604,USGS,"WALLOOMSAC RIVER NEAR NORTH BENNINGTON, VT"
3448,2136070,-79.4015,33.54719444,USGS,"BLACK RIVER AT SC51 NEAR RHEMS, SC"
3449,1021000,-67.3180556,45.1369444,USGS,"St. Croix River at Baring, Maine"
3450,1073319,-71.2016667,43.04138889,USGS,"LAMPREY RIVER AT LANGFORD ROAD, AT RAYMOND, NH"
3451,2232200,-80.91089309,28.213068100000005,USGS,"WOLF CREEK NEAR DEER PARK, FL"
3452,4213075,-80.2911584,41.99195079,USGS,"Brandy Run near Girard, PA"
3453,2300995,-82.0486968,27.880026300000004,USGS,THIRTYMILE CREEK NEAR NICHOLS FL
3454,7378746,-91.0209444,30.32138889,USGS,"Bayou Manchac at Alligator B. near Kleinpeter, LA"
3455,1527500,-77.4263611,42.41105556,USGS,COHOCTON RIVER AT AVOCA NY
3456,1318500,-73.8443056,43.31905556,USGS,HUDSON RIVER AT HADLEY NY
3457,2058400,-79.52475079999998,36.9459767,USGS,"PIGG RIVER NEAR SANDY LEVEL, VA"
3458,2246500,-81.6653735,30.322461600000004,USGS,"ST. JOHNS RIVER AT JACKSONVILLE, FL"
3459,1471000,-75.9791015,40.36898166,USGS,"Tulpehocken Creek near Reading, PA"
3460,2342500,-85.014931,32.31681467,USGS,"UCHEE CREEK NEAR FORT MITCHELL, AL."
3461,8078935,-95.5189806,29.352775,USGS,"Oyster Ck at FM 1462 nr Rosharon, TX"
3462,8185040,-98.2538389,29.55093333,USGS,"Cibolo Ck nr Bubbling Springs Rd, Shertz, TX"
3463,4232482,-76.95388889,42.6803333,USGS,KEUKA LAKE OUTLET AT DRESDEN NY
3464,7295500,-102.1760295,34.84867146,USGS,"Tierra Blanca Ck abv Buffalo Lk nr Umbarger, TX"
3465,1109070,-71.142824,41.840379,USGS,"SEGREGANSET RIVER NEAR DIGHTON, MA"
3466,1115630,-71.6325646,41.62676670000001,USGS,"NOOSENECK RIVER AT NOOSENECK, RI"
3467,2143000,-81.4033333,35.68444444,USGS,"HENRY FORK NEAR HENRY RIVER, NC"
3468,2422500,-86.9035991,32.5829103,USGS,MULBERRY CREEK AT JONES AL
3469,2430680,-88.57722220000002,34.45277778,USGS,"TWENTYMILE CREEK NR GUNTOWN, MS"
3470,8089000,-98.30254920000002,32.862623600000006,USGS,"Brazos Rv nr Palo Pinto, TX"
3471,8167000,-98.8971667,29.96523889,USGS,"Guadalupe Rv at Comfort, TX"
3472,2070500,-79.99138889,36.53388889,USGS,"MAYO RIVER NEAR PRICE, NC"
3473,4219501,-79.0465556,43.16230556,USGS,NIAGARA RIVER AT LEWISTON NY
3474,1375000,-73.85888889,41.22502778,USGS,CROTON R AT NEW CROTON DAM NR CROTON-ON-HUDSON NY
3475,1580000,-76.4033056,39.6299722,USGS,"DEER CREEK AT ROCKS, MD"
3476,2192500,-82.5009167,34.07244444,USGS,"LITTLE RIVER NEAR MT. CARMEL, SC"
3477,1344795,-75.18425,43.27038889,USGS,CINCINNATI CREEK AT BARNEVELD NY
3478,1413398,-74.60138889,42.1508333,USGS,BUSH KILL NEAR ARKVILLE NY
3479,2024915,-79.2783333,37.6975,USGS,"PEDLAR RIVER AT FOREST ROAD NEAR BUENA VISTA, VA"
3480,1412080,-74.9447222,39.37305556,USGS,Manumuskin River at Cumberland NJ
3481,1081000,-71.5875752,43.44174376,USGS,"WINNIPESAUKEE RIVER AT TILTON, NH"
3482,8161000,-96.5369155,29.7063454,USGS,"Colorado Rv at Columbus, TX"
3483,50111340,-66.3415046,17.99629854,USGS,"CANAL DE JUANA DIAZ AT BO. PENUELAS NR SALINAS, PR"
3484,1483700,-75.5190833,39.1637222,USGS,"ST JONES RIVER AT DOVER, DE"
3485,2147659,-80.9546667,34.36794444,USGS,"DUTCHMANS CREEK NEAR WINNSBORO, SC"
3486,2086799,-78.8605694,36.02455,USGS,"GOOSE CREEK AT CAMDEN AVENUE AT DURHAM, NC"
3487,7381460,-91.1669167,29.78025,USGS,"Bayou Milhomme near Stephensville, LA"
3488,2157520,-82.09963889,34.92716667,USGS,"MIDDLE TYGER RIVER NEAR STARTEX, SC"
3489,2095500,-79.7080556,36.12055556,USGS,"NORTH BUFFALO CREEK NEAR GREENSBORO, NC"
3490,1543500,-78.1030596,41.31728467,USGS,"Sinnemahoning Creek at Sinnemahoning, PA"
3491,1464984,-75.0537809,40.2406635,USGS,"L Neshaminy Cr at Walton Road nr Jacksonville, PA"
3492,3471500,-81.63122929,36.7603931,USGS,"S F HOLSTON RIVER AT RIVERSIDE, NEAR CHILHOWIE, VA"
3493,1208925,-73.2700083,41.165475,USGS,"MILL RIVER NEAR FAIRFIELD, CT"
3494,7377000,-90.8445454,30.8890694,USGS,"Amite River near Darlington, LA"
3495,264514080550700,-80.9179804,26.76075867,USGS,INDUSTRIAL CANAL AT CLEWISTON
3496,1471510,-75.9368333,40.3353611,USGS,"Schuylkill River at Reading, PA"
3497,2193500,-82.7425,33.61277778,USGS,"LITTLE RIVER NEAR WASHINGTON, GA"
3498,2423555,-86.8824901,33.28455786,USGS,CAHABA RIVER NEAR HELENA AL
3499,1031300,-69.58388889,45.2672222,USGS,"Piscataquis River at Blanchard, Maine"
3500,1406050,-74.34888889,40.415,USGS,Deep Run at Old Bridge NJ
3501,1358000,-73.68888889,42.7522222,USGS,HUDSON RIVER AT GREEN ISLAND NY
3502,2335790,-84.3941667,34.00266667,USGS,"WILLEO CREEK AT GA 120, NEAR ROSWELL, GA"
3503,2342881,-85.04938889,32.14066667,USGS,"CHATTAHOOCHEE RIVER AT SPUR 39, NEAR OMAHA, GA"
3504,2306500,-82.5117623,28.04307328,USGS,SWEETWATER CREEK NEAR SULPHUR SPRINGS FL
3505,8069000,-95.428827,30.0357753,USGS,"Cypress Ck nr Westfield, TX"
3506,2198100,-81.81533329999998,32.9375,USGS,"BEAVERDAM CREEK NEAR SARDIS, GA"
3507,2346310,-84.22663889,33.18741667,USGS,"POTATO CREEK AT COUNTY LINE RD, NR ORCHARD HILL,GA"
3508,7342480,-95.9155217,33.26650079,USGS,"Middle Sulphur Rv at Commerce, TX"
3509,3102850,-80.3978453,41.35366629999999,USGS,"Shenango River near Transfer, PA"
3510,8085500,-99.2153889,32.93297778,USGS,"Clear Fk Brazos Rv at Ft Griffin, TX"
3511,8474107,-97.4918889,25.91444444,USGS,"Town Resaca at E 6th St, Brownsville, TX"
3512,2294775,-81.8075,27.86333333,USGS,PEACE RIVER AT CLEAR SPRINGS NEAR BARTOW FL
3513,2313231,-82.61676990000002,29.00997485,USGS,"WITHLACOOCHEE R BL INGLIS DAM NR DUNNELLON, FLA."
3514,8169500,-98.1066748,29.69800265,USGS,"Guadalupe Rv at New Braunfels, TX"
3515,209399200,-79.86,36.13777778,USGS,"HORSEPEN CREEK AT US 220 NR GREENSBORO, NC"
3516,50063800,-65.8136078,18.35791434,USGS,"RIO ESPIRITU SANTO NR RIO GRANDE, PR"
3517,2310752,-82.6458056,28.90155556,USGS,SALT RIVER NEAR CRYSTAL RIVER FL
3518,2334578,-84.0780556,34.09638889,USGS,"LEVEL CREEK AT SUWANEE DAM ROAD, NEAR SUWANEE, GA"
3519,8147000,-98.564484,31.21794515,USGS,"Colorado Rv nr San Saba, TX"
3520,21623957,-82.4027778,35.17,USGS,"BIG FALLS CREEK NEAR TIGERVILLE, SC"
3521,7365000,-92.6499167,32.68075,USGS,"Byu D'Arbonne nr Dubach, LA"
3522,8419000,-103.4901667,31.4838611,USGS,"Pecos Rv at FM 3398 nr Pecos, TX"
3523,2146285,-80.86916670000002,35.2283333,USGS,"STEWART CREEK AT WEST MOREHEAD ST AT CHARLOTTE, NC"
3524,2303205,-82.2453678,28.02835317,USGS,BAKER CREEK AT MCINTOSH ROAD NEAR ANTIOCH FL
3525,2050000,-76.91829399999997,36.68042849,USGS,"BLACKWATER RIVER AT HWYS 58/258 AT FRANKLIN, VA"
3526,2266295,-81.5984074,28.36639716,USGS,"LATERAL 410 AT S-410 NEAR VINELAND, FL"
3527,208706575,-78.6891667,36.02361110000001,USGS,"BEAVERDAM CREEK AT DAM NEAR CREEDMOOR, NC"
3528,2361000,-85.6104912,31.3429492,USGS,"CHOCTAWHATCHEE RIVER NEAR NEWTON, AL."
3529,8133250,-101.105113,31.8973574,USGS,"N Concho Rv abv Sterling City, TX"
3530,285531082412600,-82.69063889,28.92527778,USGS,CRYSTAL RV AT MOUTH NR SHELL ISL NR CRYSTAL RV FL
3531,50048565,-66.118083,18.4070314,USGS,"QUEBRADA SANTA CATALINA NEAR GUAYNABO, PR"
3532,2297600,-81.82663609999999,26.96734444,USGS,SHELL CREEK AT CIRCLE K GROVES NEAR FT OGDEN FL
3533,8193000,-99.6819935,28.50026313,USGS,"Nueces Rv nr Asherton, TX"
3534,208773375,-78.49861109999998,35.575,USGS,"SWIFT CREEK AT SR1555 NEAR CLAYTON, NC"
3535,8071000,-95.1682662,30.2327137,USGS,"Peach Ck at Splendora, TX"
3536,2145000,-81.1011111,35.28527778,USGS,"SOUTH FORK CATAWBA RIVER AT LOWELL, NC"
3537,2457595,-86.8680483,33.5970492,USGS,"FIVEMILE CREEK NEAR REPUBLIC, AL"
3538,2368000,-86.6291207,30.7529664,USGS,"YELLOW RIVER AT MILLIGAN, FLA."
3539,3446000,-82.595,35.39805556,USGS,"MILLS RIVER NEAR MILLS RIVER, NC"
3540,1365080,-74.5099722,41.8598611,USGS,PEPACTON RES DIV OUTLET NR GRAHAMSVILLE NY
3541,1382500,-74.4011111,41.0183333,USGS,Pequannock River at Macopin Intake Dam NJ
3542,2390140,-84.2635556,34.29316667,USGS,"SETTINGDOWN CREEK NEAR BALL GROUND, GA"
3543,2391860,-84.4691667,34.2508333,USGS,"ETOWAH RIVER DOWNSTREAM OF I-575, AT CANTON, GA"
3544,1186000,-73.017606,41.9628729,USGS,"WEST BRANCH FARMINGTON RIVER AT RIVERTON, CT"
3545,1478100,-75.7832743,39.85844229999999,USGS,"EB White Clay Creek Trib near London Grove, PA"
3546,1674182,-77.3434444,37.9603333,USGS,"POLECAT CREEK AT ROUTE 301 NEAR PENOLA, VA"
3547,2318380,-83.4567778,31.0004722,USGS,"LITTLE RIVER AT GA 122, NEAR HAHIRA, GA"
3548,8164600,-96.8191486,28.8913759,USGS,"Garcitas Ck nr Inez, TX"
3549,1017000,-68.1572222,46.7772222,USGS,"Aroostook River at Washburn, Maine"
3550,50085100,-65.87377327,18.06440843,USGS,"RIO GUAYANES AT CENTRAL ROIG, PR"
3551,1330000,-73.9275833,43.03080556,USGS,GLOWEGEE CREEK AT WEST MILTON NY
3552,1617800,-77.77722220000003,39.51455556,USGS,"MARSH RUN AT GRIMES, MD"
3553,1570500,-76.88608459999998,40.25481164,USGS,"Susquehanna River at Harrisburg, PA"
3554,1480700,-75.7085488,40.03482757,USGS,"East Branch Brandywine Creek near Downingtown, PA"
3555,2367310,-86.51939540000002,30.5574179,USGS,"JUNIPER CREEK AT STATE HWY 85 NR NICEVILLE, FLA."
3556,1173000,-72.0650774,42.39120167,USGS,"WARE RIVER AT INTAKE WORKS NEAR BARRE, MA"
3557,1531250,-76.82690190000002,41.84035215,USGS,"NB Sugar Creek Trib near Columbia Cross Roads, PA"
3558,1495000,-75.8255833,39.6675833,USGS,"BIG ELK CREEK AT ELK MILLS, MD"
3559,2298608,-82.1567556,27.3436562,USGS,MYAKKA RIVER AT MYAKKA CITY FL
3560,7386700,-91.8848389,30.2432549,USGS,"Ruth Canal near Ruth, LA"
3561,1570000,-77.02111109999998,40.2522222,USGS,"Conodoguinet Creek near Hogestown, PA"
3562,7377760,-91.0982722,30.55827126,USGS,"Comite River at Comite Dr near Baton Rouge, LA"
3563,1644280,-77.43238889,39.04641667,USGS,"BROAD RUN NEAR LEESBURG, VA"
3564,1585219,-76.55513889,39.3179722,USGS,"HERRING RUN AT SINCLAIR LANE AT BALTIMORE, MD"
3565,2243960,-81.8041667,29.50833333,USGS,"OCKLAWAHA R AT RODMAN DAM NEAR ORANGE SPRINGS, FL"
3566,7351500,-93.8277778,32.3,USGS,"Cypress Bayou near Keithville, LA"
3567,2018000,-79.91143879999998,37.66596174,USGS,"CRAIG CREEK AT PARR, VA"
3568,2430880,-88.3711111,34.30444444,USGS,"CUMMINGS CREEK NR FULTON, MS"
3569,1158000,-72.31119719,42.9948023,USGS,"ASHUELOT RIVER BELOW SURRY MT DAM, NEAR KEENE, NH"
3570,4226000,-77.8286944,42.6824722,USGS,KESHEQUA CR AT CRAIG COLONY AT SONYEA NY
3571,1309990,-73.513,40.68011110000001,USGS,BELLMORE CREEK TRIBUTARY AT BELLMORE NY
3572,210382325,-78.89067779999998,35.06456389,USGS,"CROSS CREEK AT BLUE STREET AT FAYETTEVILLE, NC"
3573,2303350,-82.3619444,28.1347222,USGS,TROUT CREEK NEAR SULPHUR SPRINGS FL
3574,8010120,-92.4976944,30.39444444,USGS,"Bayou Mallet at Hwy 91 north of Iota, LA"
3575,8045550,-97.4038889,32.7597222,USGS,"WFk TrinityRv at White Settlement Rd,Fort Worth,TX"
3576,4220223,-77.9152222,43.3390833,USGS,SANDY CREEK AT NORTH HAMLIN NY
3577,50065500,-65.75042089,18.3268221,USGS,"RIO MAMEYES NR SABANA, PR"
3578,1634000,-78.3361152,38.97677589999999,USGS,"N F SHENANDOAH RIVER NEAR STRASBURG, VA"
3579,1188000,-72.9648261,41.786209,USGS,"BUNNELL BROOK NEAR BURLINGTON, CT"
3580,2413000,-85.0794167,33.59680556,USGS,"LITTLE TALLAPOOSA RIVER AT US 27, AT CARROLLTON,GA"
3581,8019000,-95.4630094,32.76318386,USGS,"Lake Fk Ck nr Quitman, TX"
3582,2318000,-83.54361109999998,31.15555556,USGS,"LITTLE RIVER NEAR ADEL, GA"
3583,2146330,-80.91111109999999,35.1397222,USGS,"SUGAR CREEK AT ARROWOOD ROAD NEAR CHARLOTTE, NC"
3584,1350000,-74.4366667,42.31944444,USGS,SCHOHARIE CREEK AT PRATTSVILLE NY
3585,7235000,-100.2756889,36.23864885,USGS,"Wolf Ck at Lipscomb, TX"
3586,8105897,-97.4634722,30.46938889,USGS,"Brushy Ck at FM 973 nr Coupland, TX"
3587,50136400,-67.085388,18.15809875,USGS,"RIO ROSARIO NR HORMIGUEROS, PR"
3588,2176560,-80.7795278,32.38725,USGS,"BROAD RIVER NEAR BEAUFORT, SC"
3589,2135100,-79.2519444,33.83388889,USGS,"LITTLE PEE DEE RIVER NEAR CONWAY, SC"
3590,2198690,-81.2970833,32.36577778,USGS,"EBENEZER CREEK AT SPRINGFIELD, GA"
3591,8075770,-95.2679907,29.79328217,USGS,"Hunting Bayou at IH 610, Houston, TX"
3592,8104500,-97.346113,30.9665723,USGS,"Little Rv nr Little River, TX"
3593,7380102,-90.9689897,30.336860100000006,USGS,"Welsh Gully at J. Broussard Rd nr Prairieville, LA"
3594,1524500,-77.6510833,42.3134722,USGS,CANISTEO RIVER BELOW CANACADEA CREEK AT HORNELL NY
3595,1651730,-76.9343056,38.91630556,USGS,"BEAVERDAM CREEK NEAR CHEVERLY, MD"
3596,1661350,-76.6565556,38.30405556,USGS,"MCINTOSH RUN NEAR LEONARDTOWN, MD"
3597,2303410,-82.3861111,28.259361100000003,USGS,CYPRESS CREEK TRIBUTARY NR WESLEY CHAPEL FL
3598,2469525,-88.04112669999998,32.13014697,USGS,"TOMBIGBEE RIVER NEAR NANAFALIA, AL."
3599,1129500,-71.63120018,44.74977166,USGS,"CONNECTICUT RIVER AT NORTH STRATFORD, NH"
3600,2208130,-83.9483333,33.949722200000004,USGS,"SHOAL CREEK AT PAPER MILL RD, NR LAWRENCEVILLE, GA"
